"property_id","price"
"d56159653f5d2abc5ed5acd7",1147520640
"45550aa81c0151f1fd9fd8fe",689295360
"735deef3382aa15930482f3e",764214080
"0dd49fa8bb7be52b851c6dc9",933047488
"7d3220a91e78f8bc2924d1cd",1095368064
"d3054072b2175deec2c1f8dc",390942432
"b7574b06d593fca4eac59815",390942432
"79e822115c5c1a4531366001",620401472
"d3ed5316a463d38c1bd321d0",1521561344
"2f1880c9b8f7ac2715e1236d",709500224
"dcca1c7f109175760ff531c6",467389760
"dfc4f3facf91bbd93ee0fa4d",521027456
"30e134a6cbe61d7954d0f56b",399873504
"385fee7bd9ad7722d45dd034",468229664
"87199c236bf22903d1aafdd0",502138656
"19e19ad0cd6b5e84d8aa970e",434233760
"907f968e78d748fde69dd44f",633573696
"be094e5db0f784e3aa013aae",461393856
"7ab96f83915bc84f8c03c1bd",507923680
"07f4aa9b9ff5b0b05d31e6c0",719649792
"e9be8cd37abed8ab510ba1f5",862754112
"5f6ad58df27b562db077b5ce",684044096
"ee96d947484aaace40f9b77f",893484032
"15c4aef8401208054697b81e",1178521088
"22d6cb11333f2839b8112b89",1282136192
"288c09c33907dadbae495c11",1371381632
"f71d2bca0c5fe2720a1544c4",673117952
"451744cf3ce55a98db8a3562",843877952
"fba9ae05a6a8a9e0c6268a9f",800455168
"1338e58f7dcebf5a1ea59388",651600192
"a817e8da0ada143ac87277ee",385939488
"46d8bb3e9a0ca584d3c7a317",587173568
"b2506aa9463aebf01e1e00ca",387185408
"7ec025b9b6e6f33bf65af41b",554063616
"2ff531e27672ecd2362eed55",994978496
"9b3cf0d1b91b9c6a2a887647",524913536
"7db5291ce4602d9b2b266872",637991552
"65d5918e826c33bb950fc008",721650624
"395c34e4b8f52cbdb0522459",871081472
"855f4b67d2bd6d18fd03d8e7",795885184
"9ff06409b37e5b5dece4604a",543401280
"0508cd7bd2c77ebb6fea1e56",605267584
"b45fff2e718e54772d46a3fd",776689472
"cf4d2297b73dbc357d21e31b",599693504
"0ada7044c5b29925abc90879",613809600
"6305f02255274ab5fb6bd39c",977825408
"d9a94194ae1350512beff3e6",654978880
"e3896296cb80d50d9ad3f903",1034404096
"6514f355887c64136edb5595",1211188352
"f03400cc18e12903b3ffbe5a",827679936
"4e134600155a64783b3f8c3e",915485824
"d63ebc63c82fbf66d8b6ffd3",886459840
"1bd64811bd59706844230198",1191437184
"a83921284639eedd4a511cb6",749321984
"a2f3f7a1cd573e2a33f52e2d",904838912
"47344a66471fa51f61c64652",881043456
"78fd849c9429091347d7e5c9",713033728
"c3daf2abea55af99c9579319",662321344
"52864916eb1984abca41ec66",1125968256
"c62494a9d7aede44f2f84023",1151368448
"a2b576643f7a032371587e5e",1251836288
"e53bc68f0e97ccead24f3e56",574331008
"fd82c710aad91bc90af490fe",753337280
"d436abc2ee37ba3dd561e940",620006400
"216a598114a403676011cb51",635595200
"ea230d5eccd2b687888173bb",746370368
"18bd0dd7580f2a7cb19a90b9",491096352
"b143c8ca6d334f6a73c3f2a0",375577408
"ab388cb4fa511968783bafee",439047968
"6a4f08cd04d558a56af732d9",665012800
"7216c895aa047c4f405c4941",677407040
"a493488dcd906dc74cf8a604",748528960
"7844b0b2bc65dced90a355c6",845254336
"c1976383069b6b82ab29d092",460824704
"e5cfd99e2308b7b73581dbdc",470841824
"c18c2ea88f4ac53970b53d2c",756289984
"842c9f0e4edf1e5a672ce15e",817703360
"7dd1e46dcbddc6bf5ef694de",471873408
"6cc4f32b39180bd1ec7e117b",846422336
"79e643789a85dc4ffad49a25",772486336
"b3402a9173d289d6db78e09d",1052191872
"a446507813234e358db8b573",658773824
"c8ef57ddfb35061d1876f94e",809635776
"360be0df2c003005e3db080e",1399398656
"9ab245a4c91877cb7a8661ce",1176469888
"a57a34c7486e7a40e8deb316",1025361472
"ceba7d0f56f6cb03538962fb",621972480
"d5475993f9db58c3e4baf7a3",1038582784
"d37a1dda09e30da13ff5bfc3",708532032
"68a8b8d077a8232723bf37e9",684044096
"e1eea7716ca6490b7640717a",888987008
"4ae6d75b10848d259ecba576",715137536
"17afbce5c0b56732abbea936",973590848
"84a2673eccd3cf3bd7fd3eb0",1125968256
"f2f4e6cbafe527b155707f01",1251266688
"de2e3a592cda5b76c9573c5c",1063678656
"fac651cf404a58f24dc7d286",1295202432
"e6f312a0877af26b69855a3d",1379792384
"333a643c623a9bc75f3a40f2",1115031552
"64593641e470908ef23b46cb",1194556416
"ce9f2f0071be658ae75ca6f9",1165520896
"9ab385e399a4673732b6a799",937818112
"3429c774b736cefc051e2c55",590339456
"a51ad0372758b2bbfe73f8fd",942816704
"8c801a266256e3fbabe7e3d2",861227584
"ca2f81b8fb6fda20aefb0ccb",752760640
"3c1b1f86087f9b99380e387c",1008086784
"b0cad5d612954b8cab18101c",1067347776
"7eb991f4c69215377e4dac8f",956044544
"0d130b8bea4321300396fa34",1383721856
"8dfa059401e1dca80ae65ae1",920846848
"3e3f264cd0ac7a65ed2349a2",953926208
"112dce80bf512f3f24391d23",507182368
"ff25ded6333278149f8fb68f",850521536
"d555b82c192794e87e9d536f",1020635456
"a787382d96ef9fce8f27bc70",1090923392
"8c3aa295f7bcfd9a43eb2037",855726336
"13ac95652fb3cf6c43dafc66",525488480
