"property_id","price"
"d56159653f5d2abc5ed5acd7",679171018.02768
"45550aa81c0151f1fd9fd8fe",644799631.547533
"735deef3382aa15930482f3e",625152328.018762
"0dd49fa8bb7be52b851c6dc9",728715323.109209
"7d3220a91e78f8bc2924d1cd",625152328.018762
"d3054072b2175deec2c1f8dc",595255326.466004
"b7574b06d593fca4eac59815",595255326.466004
"79e822115c5c1a4531366001",595255326.466004
"d3ed5316a463d38c1bd321d0",679171018.02768
"2f1880c9b8f7ac2715e1236d",644799631.547533
"dcca1c7f109175760ff531c6",640685040.003795
"dfc4f3facf91bbd93ee0fa4d",575608022.937233
"30e134a6cbe61d7954d0f56b",595255326.466004
"385fee7bd9ad7722d45dd034",595255326.466004
"87199c236bf22903d1aafdd0",595255326.466004
"19e19ad0cd6b5e84d8aa970e",595255326.466004
"907f968e78d748fde69dd44f",575608022.937233
"be094e5db0f784e3aa013aae",640685040.003795
"7ab96f83915bc84f8c03c1bd",595255326.466004
"07f4aa9b9ff5b0b05d31e6c0",679171018.02768
"e9be8cd37abed8ab510ba1f5",679171018.02768
"5f6ad58df27b562db077b5ce",679171018.02768
"ee96d947484aaace40f9b77f",679171018.02768
"15c4aef8401208054697b81e",679171018.02768
"22d6cb11333f2839b8112b89",728715323.109209
"288c09c33907dadbae495c11",748362626.63798
"f71d2bca0c5fe2720a1544c4",679171018.02768
"451744cf3ce55a98db8a3562",679171018.02768
"fba9ae05a6a8a9e0c6268a9f",625152328.018762
"1338e58f7dcebf5a1ea59388",679171018.02768
"a817e8da0ada143ac87277ee",625152328.018762
"46d8bb3e9a0ca584d3c7a317",756607230.429406
"b2506aa9463aebf01e1e00ca",644799631.547533
"7ec025b9b6e6f33bf65af41b",595255326.466004
"2ff531e27672ecd2362eed55",679171018.02768
"9b3cf0d1b91b9c6a2a887647",575608022.937233
"7db5291ce4602d9b2b266872",626027394.439228
"65d5918e826c33bb950fc008",575608022.937233
"395c34e4b8f52cbdb0522459",679171018.02768
"855f4b67d2bd6d18fd03d8e7",575608022.937233
"9ff06409b37e5b5dece4604a",679171018.02768
"0508cd7bd2c77ebb6fea1e56",679171018.02768
"b45fff2e718e54772d46a3fd",575608022.937233
"cf4d2297b73dbc357d21e31b",625152328.018762
"0ada7044c5b29925abc90879",679171018.02768
"6305f02255274ab5fb6bd39c",625152328.018762
"d9a94194ae1350512beff3e6",625152328.018762
"e3896296cb80d50d9ad3f903",775494274.914533
"6514f355887c64136edb5595",728715323.109209
"f03400cc18e12903b3ffbe5a",679171018.02768
"4e134600155a64783b3f8c3e",575608022.937233
"d63ebc63c82fbf66d8b6ffd3",625152328.018762
"1bd64811bd59706844230198",575608022.937233
"a83921284639eedd4a511cb6",728715323.109209
"a2f3f7a1cd573e2a33f52e2d",625152328.018762
"47344a66471fa51f61c64652",679171018.02768
"78fd849c9429091347d7e5c9",625152328.018762
"c3daf2abea55af99c9579319",625152328.018762
"52864916eb1984abca41ec66",728715323.109209
"c62494a9d7aede44f2f84023",728715323.109209
"a2b576643f7a032371587e5e",679171018.02768
"e53bc68f0e97ccead24f3e56",816443938.940774
"fd82c710aad91bc90af490fe",575608022.937233
"d436abc2ee37ba3dd561e940",575608022.937233
"216a598114a403676011cb51",575608022.937233
"ea230d5eccd2b687888173bb",575608022.937233
"18bd0dd7580f2a7cb19a90b9",595255326.466004
"b143c8ca6d334f6a73c3f2a0",725949969.833004
"ab388cb4fa511968783bafee",595255326.466004
"6a4f08cd04d558a56af732d9",595255326.466004
"7216c895aa047c4f405c4941",575608022.937233
"a493488dcd906dc74cf8a604",725949969.833004
"7844b0b2bc65dced90a355c6",679171018.02768
"c1976383069b6b82ab29d092",595255326.466004
"e5cfd99e2308b7b73581dbdc",644799631.547533
"c18c2ea88f4ac53970b53d2c",575608022.937233
"842c9f0e4edf1e5a672ce15e",725949969.833004
"7dd1e46dcbddc6bf5ef694de",575608022.937233
"6cc4f32b39180bd1ec7e117b",679171018.02768
"79e643789a85dc4ffad49a25",626027394.439228
"b3402a9173d289d6db78e09d",679171018.02768
"a446507813234e358db8b573",736298619.169041
"c8ef57ddfb35061d1876f94e",679171018.02768
"360be0df2c003005e3db080e",679171018.02768
"9ab245a4c91877cb7a8661ce",679171018.02768
"a57a34c7486e7a40e8deb316",679171018.02768
"ceba7d0f56f6cb03538962fb",625152328.018762
"d5475993f9db58c3e4baf7a3",679171018.02768
"d37a1dda09e30da13ff5bfc3",679171018.02768
"68a8b8d077a8232723bf37e9",679171018.02768
"e1eea7716ca6490b7640717a",728715323.109209
"4ae6d75b10848d259ecba576",625152328.018762
"17afbce5c0b56732abbea936",679171018.02768
"84a2673eccd3cf3bd7fd3eb0",728715323.109209
"f2f4e6cbafe527b155707f01",625152328.018762
"de2e3a592cda5b76c9573c5c",728715323.109209
"fac651cf404a58f24dc7d286",679171018.02768
"e6f312a0877af26b69855a3d",679171018.02768
"333a643c623a9bc75f3a40f2",679171018.02768
"64593641e470908ef23b46cb",728715323.109209
"ce9f2f0071be658ae75ca6f9",679171018.02768
"9ab385e399a4673732b6a799",679171018.02768
"3429c774b736cefc051e2c55",575608022.937233
"a51ad0372758b2bbfe73f8fd",575608022.937233
"8c801a266256e3fbabe7e3d2",728715323.109209
"ca2f81b8fb6fda20aefb0ccb",575608022.937233
"3c1b1f86087f9b99380e387c",625152328.018762
"b0cad5d612954b8cab18101c",679171018.02768
"7eb991f4c69215377e4dac8f",679171018.02768
"0d130b8bea4321300396fa34",679171018.02768
"8dfa059401e1dca80ae65ae1",725949969.833004
"3e3f264cd0ac7a65ed2349a2",575608022.937233
"112dce80bf512f3f24391d23",575608022.937233
"ff25ded6333278149f8fb68f",679171018.02768
"d555b82c192794e87e9d536f",625152328.018762
"a787382d96ef9fce8f27bc70",679171018.02768
"8c3aa295f7bcfd9a43eb2037",679171018.02768
"13ac95652fb3cf6c43dafc66",625152328.018762
"42fc6a80b882c32f6264ac10",575608022.937233
"1e9c53e09220d689a0210ab9",640685040.003795
"3348706086aa3db5c92259c3",595255326.466004
"66d402a9b7d05f29282ddb00",679171018.02768
"cf88be51d6f31c10e5868ff7",544626110.041978
"30b3f38716be209a894b0942",595255326.466004
"0a5908a92d0ba3e36f54b1f3",640685040.003795
"dd206b6ea2d7f6555109ea39",595255326.466004
"c641febd8bc2ece3e4d2d8b6",595255326.466004
"c11fdc02a288af0572a2bca1",679171018.02768
"35dc60a65969b264ab283d6d",595255326.466004
"d9cb0f637cd4feaaaf8a21c0",644799631.547533
"7e8dfae9a5f1faf8afa706f7",575608022.937233
"a280fe7610c254b935c9dcfc",583536485.529522
"85524880fdc4e4daf90e96fd",595255326.466004
"f361109d06f6609c16724b39",575608022.937233
"3f6b2f0c0876c21755369cb6",625152328.018762
"de26819064a290ce78d8fcc1",644799631.547533
"91be1260a84ab7fa3521c495",679171018.02768
"18c8dc4549d38c918af2972e",679171018.02768
"782b0fb8641849c2c34291e6",640685040.003795
"54933f8b33a4fd6f031ed5be",679171018.02768
"953176c9a901b4f61c030432",644799631.547533
"357e2add3d68167a4f3ce15e",625152328.018762
"90332d50e91925eb9b614bef",575608022.937233
"11723d1d472bf1a3fdd8b72c",679171018.02768
"01f8b6799e2910f7769db175",671664793.985459
"a0d5001f7dd42d7f0c91d2a9",595255326.466004
"d4439c35bcb88e1490916c67",644799631.547533
"4a73dad0ff8a5262e8b07c4b",728715323.109209
"3dd8085a65f24b497ea59557",679171018.02768
"39ef085809bc80e32e7b6af6",728715323.109209
"b98ee16e8fd7d1c75a9da13c",679171018.02768
"16deb26bf740fa61e258f545",679171018.02768
"732a3bd457d7798e1fd892f6",679171018.02768
"1376058cb128a1c7729cd2e9",575608022.937233
"cac7e7c3e13af91bdc7107e8",679171018.02768
"9f3dfa6e1422f6aeac527c61",728715323.109209
"4dd3d1288ccb66ee4fb9c097",728715323.109209
"15fb97d6a43731d61e95d004",679171018.02768
"dac29573163315edf99e0e7a",595255326.466004
"b93f2864087d41c3c92d43c3",679171018.02768
"cd4656aed92f5c0a0b6b7c0c",679171018.02768
"556210496090b42ac10cf1b8",679171018.02768
"762979729fb21e56a32ed14e",679171018.02768
"ea935b76abe664d5e2c4736f",575608022.937233
"40e9ef1e7c6749b7a8d04ea9",575608022.937233
"058265732a484ac8d5497f5c",575608022.937233
"6f52ea8340cdd283f9a79720",679171018.02768
"cafe7c1ee67458e05c84d5fb",625152328.018762
"3f45ed2f08a2b03b738fbb5e",577349931.507335
"f203b18854b75c4564d7a17d",679171018.02768
"d5333f639d11bc3ab073ed72",575608022.937233
"c14f644116669a160446a945",575608022.937233
"de585856ff546e00a5a4672e",595255326.466004
"7a80663cae7c191b5d025fa0",575608022.937233
"71f80198e68fbba902650b1a",575608022.937233
"f3523e0626df8cea803ead0f",595255326.466004
"619abd5f978b1573761be86d",625152328.018762
"17a2323b855e93533a9f09f2",625152328.018762
"38e8630f2c05ea38e2257c21",679171018.02768
"1e3798d739f85ee0e5a314ca",725949969.833004
"46d0544f411bbfb6b452858c",625152328.018762
"605e7a71eecb13b23ffca0c1",595255326.466004
"7515b37b7ae7c62f3dafbe7d",575608022.937233
"28be121ada9c9303be802474",625152328.018762
"331d54f8a1bd3dabce73d6d9",679171018.02768
"22d167639ccaace593dffa31",679171018.02768
"36cd68fc3ffab79fcaa340ab",595255326.466004
"db924733e88c361cdfab874a",698818321.556451
"64eea2e9a13a8edfe8ac7027",679171018.02768
"97fe6eeed892111bfa20255b",679171018.02768
"b54e6757829ac95e2076d954",679171018.02768
"dd59b8122458557041903207",595255326.466004
"b35c58fc1c05a77433025318",575608022.937233
"c41964afa164d8b75f8dbe92",679171018.02768
"96b3ea80cce599b68f96f86e",679171018.02768
"a4bc87ad4f1ad97c0a63d843",679171018.02768
"16e62269e6aa2ea052d05f71",679171018.02768
"518b37b51f824fa0fb5075d3",575608022.937233
