"property_id","price"
"d56159653f5d2abc5ed5acd7",952032576
"45550aa81c0151f1fd9fd8fe",664835968
"735deef3382aa15930482f3e",766130176
"0dd49fa8bb7be52b851c6dc9",867677568
"7d3220a91e78f8bc2924d1cd",956860032
"d3054072b2175deec2c1f8dc",424999840
"b7574b06d593fca4eac59815",424999840
"79e822115c5c1a4531366001",502533696
"d3ed5316a463d38c1bd321d0",1070347200
"2f1880c9b8f7ac2715e1236d",713641088
"dcca1c7f109175760ff531c6",476667104
"dfc4f3facf91bbd93ee0fa4d",508219232
"30e134a6cbe61d7954d0f56b",405022080
"385fee7bd9ad7722d45dd034",448895520
"87199c236bf22903d1aafdd0",430464352
"19e19ad0cd6b5e84d8aa970e",442635456
"907f968e78d748fde69dd44f",604098240
"be094e5db0f784e3aa013aae",435327648
"7ab96f83915bc84f8c03c1bd",452899360
"07f4aa9b9ff5b0b05d31e6c0",733951936
"e9be8cd37abed8ab510ba1f5",823582976
"5f6ad58df27b562db077b5ce",699309376
"ee96d947484aaace40f9b77f",822965440
"15c4aef8401208054697b81e",1058728192
"22d6cb11333f2839b8112b89",1186740352
"288c09c33907dadbae495c11",1195569408
"f71d2bca0c5fe2720a1544c4",586528320
"451744cf3ce55a98db8a3562",723090432
"fba9ae05a6a8a9e0c6268a9f",728849024
"1338e58f7dcebf5a1ea59388",607609408
"a817e8da0ada143ac87277ee",413159456
"46d8bb3e9a0ca584d3c7a317",559697920
"b2506aa9463aebf01e1e00ca",421697600
"7ec025b9b6e6f33bf65af41b",505013248
"2ff531e27672ecd2362eed55",838699712
"9b3cf0d1b91b9c6a2a887647",516171904
"7db5291ce4602d9b2b266872",473367360
"65d5918e826c33bb950fc008",646544064
"395c34e4b8f52cbdb0522459",741326144
"855f4b67d2bd6d18fd03d8e7",661802624
"9ff06409b37e5b5dece4604a",609545536
"0508cd7bd2c77ebb6fea1e56",567593984
"b45fff2e718e54772d46a3fd",663699968
"cf4d2297b73dbc357d21e31b",555087232
"0ada7044c5b29925abc90879",618151424
"6305f02255274ab5fb6bd39c",835977088
"d9a94194ae1350512beff3e6",669237696
"e3896296cb80d50d9ad3f903",949887744
"6514f355887c64136edb5595",1047857280
"f03400cc18e12903b3ffbe5a",812590464
"4e134600155a64783b3f8c3e",786905984
"d63ebc63c82fbf66d8b6ffd3",716647488
"1bd64811bd59706844230198",964941824
"a83921284639eedd4a511cb6",758877696
"a2f3f7a1cd573e2a33f52e2d",829601024
"47344a66471fa51f61c64652",835795456
"78fd849c9429091347d7e5c9",649561664
"c3daf2abea55af99c9579319",646906176
"52864916eb1984abca41ec66",973300224
"c62494a9d7aede44f2f84023",1068017792
"a2b576643f7a032371587e5e",1196572800
"e53bc68f0e97ccead24f3e56",498764288
"fd82c710aad91bc90af490fe",559845760
"d436abc2ee37ba3dd561e940",549958848
"216a598114a403676011cb51",596326656
"ea230d5eccd2b687888173bb",671422336
"18bd0dd7580f2a7cb19a90b9",406169504
"b143c8ca6d334f6a73c3f2a0",395678464
"ab388cb4fa511968783bafee",468785920
"6a4f08cd04d558a56af732d9",525473728
"7216c895aa047c4f405c4941",534969568
"a493488dcd906dc74cf8a604",672235584
"7844b0b2bc65dced90a355c6",635018560
"c1976383069b6b82ab29d092",432044352
"e5cfd99e2308b7b73581dbdc",441233792
"c18c2ea88f4ac53970b53d2c",664911872
"842c9f0e4edf1e5a672ce15e",677965376
"7dd1e46dcbddc6bf5ef694de",452888640
"6cc4f32b39180bd1ec7e117b",691010688
"79e643789a85dc4ffad49a25",745483840
"b3402a9173d289d6db78e09d",979286592
"a446507813234e358db8b573",561131712
"c8ef57ddfb35061d1876f94e",728516544
"360be0df2c003005e3db080e",1069393472
"9ab245a4c91877cb7a8661ce",996704896
"a57a34c7486e7a40e8deb316",927413184
"ceba7d0f56f6cb03538962fb",660924736
"d5475993f9db58c3e4baf7a3",918820160
"d37a1dda09e30da13ff5bfc3",715333184
"68a8b8d077a8232723bf37e9",699309376
"e1eea7716ca6490b7640717a",847100608
"4ae6d75b10848d259ecba576",696819072
"17afbce5c0b56732abbea936",810525696
"84a2673eccd3cf3bd7fd3eb0",973300224
"f2f4e6cbafe527b155707f01",1078528128
"de2e3a592cda5b76c9573c5c",1019608128
"fac651cf404a58f24dc7d286",1180368000
"e6f312a0877af26b69855a3d",1255542656
"333a643c623a9bc75f3a40f2",1053784832
"64593641e470908ef23b46cb",1141032192
"ce9f2f0071be658ae75ca6f9",1166589696
"9ab385e399a4673732b6a799",880142080
"3429c774b736cefc051e2c55",601431104
"a51ad0372758b2bbfe73f8fd",731015040
"8c801a266256e3fbabe7e3d2",926933760
"ca2f81b8fb6fda20aefb0ccb",573875456
"3c1b1f86087f9b99380e387c",898800896
"b0cad5d612954b8cab18101c",930373440
"7eb991f4c69215377e4dac8f",829785024
"0d130b8bea4321300396fa34",1246600192
"8dfa059401e1dca80ae65ae1",650951424
"3e3f264cd0ac7a65ed2349a2",872065920
"112dce80bf512f3f24391d23",504146464
"ff25ded6333278149f8fb68f",850125440
"d555b82c192794e87e9d536f",840161024
"a787382d96ef9fce8f27bc70",983933184
"8c3aa295f7bcfd9a43eb2037",887918656
"13ac95652fb3cf6c43dafc66",426754912
"42fc6a80b882c32f6264ac10",562880896
"1e9c53e09220d689a0210ab9",453034336
"3348706086aa3db5c92259c3",501501632
"66d402a9b7d05f29282ddb00",795060032
"cf88be51d6f31c10e5868ff7",673255936
"30b3f38716be209a894b0942",567935040
"0a5908a92d0ba3e36f54b1f3",444904960
"dd206b6ea2d7f6555109ea39",481170624
"c641febd8bc2ece3e4d2d8b6",605479680
"c11fdc02a288af0572a2bca1",821367936
"35dc60a65969b264ab283d6d",574454912
"d9cb0f637cd4feaaaf8a21c0",865312960
"7e8dfae9a5f1faf8afa706f7",522087456
"a280fe7610c254b935c9dcfc",469613152
"85524880fdc4e4daf90e96fd",487012800
"f361109d06f6609c16724b39",646544064
"3f6b2f0c0876c21755369cb6",835977088
"de26819064a290ce78d8fcc1",594400384
"91be1260a84ab7fa3521c495",966223744
"18c8dc4549d38c918af2972e",793290240
"782b0fb8641849c2c34291e6",455476992
"54933f8b33a4fd6f031ed5be",895684480
"953176c9a901b4f61c030432",646208960
"357e2add3d68167a4f3ce15e",739086848
"90332d50e91925eb9b614bef",821734528
"11723d1d472bf1a3fdd8b72c",1058247552
"01f8b6799e2910f7769db175",883173824
"a0d5001f7dd42d7f0c91d2a9",422261984
"d4439c35bcb88e1490916c67",504932256
"4a73dad0ff8a5262e8b07c4b",1005449600
"3dd8085a65f24b497ea59557",1022848064
"39ef085809bc80e32e7b6af6",1018922816
"b98ee16e8fd7d1c75a9da13c",1030823296
"16deb26bf740fa61e258f545",982710208
"732a3bd457d7798e1fd892f6",815761920
"1376058cb128a1c7729cd2e9",781331648
"cac7e7c3e13af91bdc7107e8",987189824
"9f3dfa6e1422f6aeac527c61",586575296
"4dd3d1288ccb66ee4fb9c097",1120700032
"15fb97d6a43731d61e95d004",956601024
"dac29573163315edf99e0e7a",516616032
"b93f2864087d41c3c92d43c3",929954496
"cd4656aed92f5c0a0b6b7c0c",929954496
"556210496090b42ac10cf1b8",1196572800
"762979729fb21e56a32ed14e",1196572800
"ea935b76abe664d5e2c4736f",646544064
"40e9ef1e7c6749b7a8d04ea9",564207040
"058265732a484ac8d5497f5c",590913984
"6f52ea8340cdd283f9a79720",761000320
"cafe7c1ee67458e05c84d5fb",835977088
"3f45ed2f08a2b03b738fbb5e",443390240
"f203b18854b75c4564d7a17d",883125120
"d5333f639d11bc3ab073ed72",617085888
"c14f644116669a160446a945",454453120
"de585856ff546e00a5a4672e",448352864
"7a80663cae7c191b5d025fa0",699441088
"71f80198e68fbba902650b1a",471296576
"f3523e0626df8cea803ead0f",454263136
"619abd5f978b1573761be86d",548846912
"17a2323b855e93533a9f09f2",518483072
"38e8630f2c05ea38e2257c21",687340736
"1e3798d739f85ee0e5a314ca",438375360
"46d0544f411bbfb6b452858c",569102784
"605e7a71eecb13b23ffca0c1",493206432
"7515b37b7ae7c62f3dafbe7d",569102784
"28be121ada9c9303be802474",720808000
"331d54f8a1bd3dabce73d6d9",848759296
"22d167639ccaace593dffa31",818537152
"36cd68fc3ffab79fcaa340ab",494081728
"db924733e88c361cdfab874a",824788736
"64eea2e9a13a8edfe8ac7027",824106752
"97fe6eeed892111bfa20255b",916299904
"b54e6757829ac95e2076d954",789018752
"dd59b8122458557041903207",500846592
"b35c58fc1c05a77433025318",595502528
"c41964afa164d8b75f8dbe92",824106752
"96b3ea80cce599b68f96f86e",585352448
"a4bc87ad4f1ad97c0a63d843",832941120
"16e62269e6aa2ea052d05f71",797590656
"518b37b51f824fa0fb5075d3",873329024
"e083d83369cbc93fb94842a1",595406208
"57deff02895d5286eda10d89",946693504
"7ed35835fbe694bc237abe38",826366464
"b48efa9ddf36e85164354f26",945646400
"5910c9b29a1025bada93a5e1",832941120
"10a650e8cb5425c97f08f68a",842059008
"9e0feca2ec3043ae6f840631",945646400
"35ce37bbecac6b164fa21e6c",660560192
"c4955010d066e013812a85ea",933286208
"d5a83c31bec18d1c3eb9af7d",832941120
"70217bd08583854329722821",694521472
"28e748e7aa0a447731e06706",785167296
"27929c0a3e0fd2d6d2969e03",560385152
"5c5ea0d8bae75e0a5c88414f",880132032
"2233f50cf7b04791cf1ddeaa",781652736
"bf430621f17dcaf17fb91ac7",785167296
"d8dc9de06461e0220bc55906",512957056
"d988975f8c4e6ee8fd8dc1e1",711685376
"bab884e0f99df269805e83a4",916091712
"8fa9b20af1508af7a01e2267",1171626752
"b6f195d44ddbe10b78b97191",645791488
"2ab0eeac4a228d5769fb4365",634931904
"347a4deda03bfdde6d1c163d",829392192
"17230f18b30b94606fea047d",539195776
"eab4ae491bbbe7b8ab107229",746775936
"07c753474a847bf2bccd55b7",628146240
"b7ce05400f0261743073e072",518992256
"4a33d213841d2af537aa967a",871142016
"04eb0b590ce7483c615b043b",846583680
"a01a51af09a3dc387a18b58c",572773376
"270b930a9e22d5016ffa4019",1071905216
"5ed1320fe84a518e267ff537",998657664
"f04b574dc221473cfd616e22",743974592
"6f7e390aa6135019dc5a828f",539141568
"776d4a19fb3852fe6dcd3ddb",466498784
"b7f164b79658952248866c34",535142688
"aafeff5826516e363471e439",459707936
"eba6a2b80a17a846ae560ece",394088896
"90e62f8656ae504bf6175e0d",505118464
"dc4331d09a1e36baaa6bde53",608476352
"372d67ccb9d251e290891f0a",413132736
"a7801c67a0ddd71c50ba38d3",452899360
"e4d6b81f169cab8ea0244d75",529505248
"cd5c6655243a4be0912bc92a",927413184
"f7a7281a19733251134364fc",1048375616
"a716ec25a219961fbe90f367",1078528128
"8bd45966c16d4eafb49ee2a2",1015670272
"baabbdaa5e8f69fc90d303c1",1137709824
"8bed46960db1b2a7954ffbcb",1184832256
"dbc123f9502159d660f375ca",1276454784
"a4683facc81ccda10e9ae388",1166589696
"3a576586fa1aac85c2ffb75b",1024650880
"b1fb98d0ba25b21c6647d423",1126402176
"97fa4be3ed93c37c048f507c",445748384
"cf184cc576effe39c0f857b8",537296768
"784f67fcb2d009d352740ed1",455134336
"f4d6ce332121f814aa663fca",575798720
"c87ae84ef029febca1e633e8",555254656
"e876c6fd9c161861fb92ad5a",996209856
"9047c4764f2c6b1a10b87e99",1200566528
"234c94e9a248ae57bb5a0771",602133632
"a49c2976ca4f24f3a6b622e3",529601504
"ffc171cf73514bed077339a6",533844800
"fba83f5feea2522888377066",551840512
"1a593800d5785ecc36c25ead",764569408
"ab157c9601861dc387a91b82",867102336
"f87f8003f15b0fbc12609514",575832640
"f44d035ea2b15b2c69d4da50",921504384
"fc815b59cce7934f816f0502",846340544
"32915b77ca68000ba9eed6d8",585786496
"cb083fa7ff634f424a351840",533493760
"4f3c7b9bc78f882f858b3d3a",530201536
"53d33316e237830ad463a26b",595984896
"f5d852e25d51377686c43bc8",678822656
"64731b6eaf4fd2bb6c155013",865880704
"dad7e45e4706ab2564ef9cf1",489212960
"255914e9b13ad94efa6ed365",567006464
"5a8950a64b4aea4ac13dad45",1007622272
"70f51b4abf26651111305b1b",859212928
"8919ca18fff7571002e440ec",932240576
"f776a4e0c8c82b3d29756b34",1196572800
"7ea4af39a7e577ffbd600f0d",535518048
"45fc0d46c7a4df7ff6976fce",896065728
"7cdcecc706fc7c79cce45b20",938955264
"3503f56e09e639be4762ff2d",694536448
"f70ac0d227db6f5333aa821e",792657472
"20db610da64f80afc1621b12",529747488
"c80ef212c870e2f20ed2234a",690891648
"7dc68d5cac1b7fcdab35586e",554123904
"a478fb93a131fee4119bb9f9",987413440
"7749b2b534213ec7b536372b",707810432
"43e59f5312e304fc21c1e052",1103564416
"82a7920524816f3db7f5a4ca",775382720
"1a7e331d9ff88ae5efafa8ea",854494912
"a57350d4c79a415137281cb7",469843680
"f3a6132006d54d0e22a17e84",585770240
"14caab87a129f51b2b70508e",684964416
"ba2423d79744d763aa3744f8",710584512
"1caac10c1121a795a172889b",910720128
"40768729f2697b87ed6519d1",713120576
"843234d3c6c20bb60a17fbee",754989568
"cd2e4dff930a1c7a1a569992",811148480
"5a6eab133b7e95155f6a9012",750556224
"5bba6c40aeb129c433d2c58e",822231936
"ad3c644b506498127c7beef1",670329216
"a379656c49f4cb1cfc5b3f03",753830720
"998c1a6ace613d8a7468ba5c",786905984
"dd610d7ece83bb02dcd7a22f",639552576
"539467d04a2b3e78c592b11b",556316224
"e40fe4ac43cabe82c03dda59",519099424
"5561eab714583013b422e7d4",635018560
"d9110b2b5b1c02766da9e24e",857629824
"c72cf05b93b9c290c063b08b",852254016
"d71cc157c0c43935989009f5",697738048
"4199eaa19ddf8ac436bb2ba3",979286592
"d23d12bd86def2657038a481",1048375616
"ca438e13d8aa6285858da0aa",973300224
"a173eb804f4bcf6bfe889417",1078528128
"9b3677d498c2ccf69c756ec7",1196572800
"f8c787390e4c6d2e99fc7c3d",708257472
"a188aa896d1b4520ccd6b65f",448807424
"9fa39c9eb4b10a20dda6c3c2",827129664
"7bc9022fa1eadbd9ab39acd9",741251008
"46f0731f62232b32eb733dc3",633494720
"b6767d1e329ff5e28c42f632",600132992
"abde4b06769fcb1d5577fa7f",731015040
"1496d159d31717ce254f67a7",705963392
"1470749d0d2551a93827e441",574620800
"3ac517f74dbf8cdc8feadfe8",536289440
"fc6616c62030a53d2aa46b12",848412992
"8497f34947cb4c0ff18a0eaa",537609664
"3b2936127f5a4684a1d3de22",593127424
"dab58562904cd13a93d913e1",694796288
"69d1e47b6bdc57512f1838a5",821167680
"23c7f9a0534a4ae6a24e38a6",841058048
"640e9fe41fb79ecba89d8951",854551360
"31f6a25d56f3bb36386d07ae",797958592
"bfb30ae71cdca27f5a5494c6",949605184
"baacf0dbd690644d74f3a929",922732736
"cdcb874d2e62220d12230632",1004372160
"1421bdbd9cf7572b799b732c",1036965504
"ee9e5adab1455d38edfcaa6e",1060358144
"1fae43a9450fae02919962b9",762132352
"5f9ee280509afd55d24f39b7",718589120
"82902f2082dd405ab538ff58",567707776
"eae52c81f779a61f57cb5b58",894537472
"4ec0aee1b202642d2739068b",940912256
"f4c6c3210a3c2eb935c6d5bb",1061552064
"14a14706d405569501327924",436591328
"146a5a4f3d111dc7b955ce42",965226112
"99bdce7cdea643b0442976f5",727073600
"733c7cdfd50db77066a67140",457180352
"de328410e22767c66d919423",697597952
"d0116b53467b3081664fb268",868350464
"dc722ea5c4d62773f9fb6bbc",737664960
"e84605e3aadd50b064c8eac3",1117315200
"31a3719e57ab1425e7267fad",666953408
"34993717af3f861b9735df6e",896438208
"543822711986a454cfd764e3",912989952
"5bbc4ff9cc3ddacb39469e27",945733696
"d7ced905983af0800c19b7fe",927013568
"02d5bac2567ee9e19041ad42",971133696
"f4897a8a0a911a2acfb8e8c7",1078528128
"4ba19ab08d1fe7f72d0dd37a",660632256
"b7c07f8afe037d55bddb8e41",613532608
"40b20b5a3a986802d64f7675",562406144
"01fb5931cb55f5308382818e",946934528
"7cd0c7174b957df1f004fc88",877256000
"ca13bacbf6dc8d1b09fe4c67",672044096
"0ed0dc77661be57aab63bc83",488371488
"d03558acc19951a882bd568b",491244224
"b8cca0d70fb46f3a31473e98",1018767040
"f665a58fa8eda69547c1a159",691928320
"8aa5ae4637ba83e672cd3ab9",632804736
"a6da1996f66e545041d920d6",789522560
"b828609eff041a68fa243a12",894421504
"3f39a260b81dd7de1dff2b31",767706688
"40fd167916ff071afdc44792",745574464
"6ca31945172976c3a11732c6",911164288
"1437d1f1601d26a3dca7594f",610288384
"ebab054e5f256bf4e382002a",1196572800
"0838d0df248d723da4e25ea9",688722240
"7a134e45b9ebe710c6c6efe6",704740672
"6e9c7f27d6b89c5f9696fae6",468785920
"bd12c705950c46e679c34bf6",1184832256
"fa2c1092f17ce021964f8953",946172992
"e3202b635974f7a3367c0ff9",979286592
"49bdf0f970af03d83a57dcff",927013568
"91af29fa680d8033188ffc39",950927616
"cb626b981c0997d254388e76",556316224
"155a8e4186d1626fdda4d0ee",724788416
"d337476c2cfa780518523a6b",581289344
"7c3ea8523ece273991a190da",678258624
"674c02227165e1c7189c54e4",1002803904
"17056748001fd65cb961b384",943118080
"f56bca5bebfc765162c8cae0",1023577984
"5f4b0ec9c7452b888b33c3e8",706825216
"13dbc077e552640736267a49",442057280
"cb645955c851790e83e696a7",926252096
"649cca8c83352caf7442f20a",918469952
"fc8836e71725949c5f3fa7f7",1186740352
"4f431d80287051ca323f2c08",585010944
"42defcc69fa22e4c858f3c24",962651200
"291a2f9022933c9d81311e81",952301184
"d48a061a2040d851937413aa",954003456
"55d2ad80322427ee3426dceb",882624384
"8c41bfacbc1a6ab831b26fa8",969798400
"c7214222fefdd8d2ad7f8f8f",836740544
"b3d9a095c9c73004643c9e78",967664320
"d49aeae19e13909e75dda2b6",971150528
"dd10dcc52d2549df85f2a8ec",517697056
"6732b448d2e4f32679f235ad",1076328832
"f08a5c2992cfee4c0910f68c",950247424
"e3a62f080c25f404ca995e06",949143232
"7634d584c3042533942e2dc0",733811712
"ae58dee872922a9c678dbfcc",1103352832
"5ec01e911785dbd5b49b166c",687262208
"9bc12d9c9ad95064412c3413",821763392
"7acdaa0cee1ee62e15f4490b",641270208
"d76d5b14d0acc5295b8057e2",621107136
"32f3364ac1fabdd13db1cfe5",437258304
"8cab957b322f1aba06bae4ad",518752224
