"property_id","price"
"d56159653f5d2abc5ed5acd7",959868096
"45550aa81c0151f1fd9fd8fe",716120320
"735deef3382aa15930482f3e",819065344
"0dd49fa8bb7be52b851c6dc9",851178368
"7d3220a91e78f8bc2924d1cd",955852032
"d3054072b2175deec2c1f8dc",520763808
"b7574b06d593fca4eac59815",521016960
"79e822115c5c1a4531366001",646075776
"d3ed5316a463d38c1bd321d0",1110568448
"2f1880c9b8f7ac2715e1236d",782409664
"dcca1c7f109175760ff531c6",474329920
"dfc4f3facf91bbd93ee0fa4d",721568064
"30e134a6cbe61d7954d0f56b",409156416
"385fee7bd9ad7722d45dd034",467061984
"87199c236bf22903d1aafdd0",460650368
"19e19ad0cd6b5e84d8aa970e",594434560
"907f968e78d748fde69dd44f",689328768
"be094e5db0f784e3aa013aae",469650592
"7ab96f83915bc84f8c03c1bd",500192384
"07f4aa9b9ff5b0b05d31e6c0",905951360
"e9be8cd37abed8ab510ba1f5",959873024
"5f6ad58df27b562db077b5ce",775958336
"ee96d947484aaace40f9b77f",922334400
"15c4aef8401208054697b81e",1109787392
"22d6cb11333f2839b8112b89",1262410240
"288c09c33907dadbae495c11",1359109376
"f71d2bca0c5fe2720a1544c4",797748224
"451744cf3ce55a98db8a3562",853776448
"fba9ae05a6a8a9e0c6268a9f",830214016
"1338e58f7dcebf5a1ea59388",869202560
"a817e8da0ada143ac87277ee",491950560
"46d8bb3e9a0ca584d3c7a317",745694592
"b2506aa9463aebf01e1e00ca",557234176
"7ec025b9b6e6f33bf65af41b",615602688
"2ff531e27672ecd2362eed55",912754176
"9b3cf0d1b91b9c6a2a887647",601504384
"7db5291ce4602d9b2b266872",468811168
"65d5918e826c33bb950fc008",719248512
"395c34e4b8f52cbdb0522459",839974528
"855f4b67d2bd6d18fd03d8e7",853658880
"9ff06409b37e5b5dece4604a",719996672
"0508cd7bd2c77ebb6fea1e56",675328896
"b45fff2e718e54772d46a3fd",740468736
"cf4d2297b73dbc357d21e31b",677517888
"0ada7044c5b29925abc90879",640445056
"6305f02255274ab5fb6bd39c",889765376
"d9a94194ae1350512beff3e6",814003584
"e3896296cb80d50d9ad3f903",435562.1875
"6514f355887c64136edb5595",1017578880
"f03400cc18e12903b3ffbe5a",861965120
"4e134600155a64783b3f8c3e",867698624
"d63ebc63c82fbf66d8b6ffd3",799080704
"1bd64811bd59706844230198",1010619712
"a83921284639eedd4a511cb6",859099392
"a2f3f7a1cd573e2a33f52e2d",859506752
"47344a66471fa51f61c64652",851927168
"78fd849c9429091347d7e5c9",771360896
"c3daf2abea55af99c9579319",740764032
"52864916eb1984abca41ec66",911543296
"c62494a9d7aede44f2f84023",1118771200
"a2b576643f7a032371587e5e",1251900928
"e53bc68f0e97ccead24f3e56",435562.1875
"fd82c710aad91bc90af490fe",638844480
"d436abc2ee37ba3dd561e940",638615936
"216a598114a403676011cb51",680712448
"ea230d5eccd2b687888173bb",691636608
"18bd0dd7580f2a7cb19a90b9",440778048
"b143c8ca6d334f6a73c3f2a0",405387136
"ab388cb4fa511968783bafee",515273728
"6a4f08cd04d558a56af732d9",670471360
"7216c895aa047c4f405c4941",666108480
"a493488dcd906dc74cf8a604",435562.1875
"7844b0b2bc65dced90a355c6",679087104
"c1976383069b6b82ab29d092",619415936
"e5cfd99e2308b7b73581dbdc",581084416
"c18c2ea88f4ac53970b53d2c",715126784
"842c9f0e4edf1e5a672ce15e",435562.1875
"7dd1e46dcbddc6bf5ef694de",559470208
"6cc4f32b39180bd1ec7e117b",721598464
"79e643789a85dc4ffad49a25",607981120
"b3402a9173d289d6db78e09d",1014372160
"a446507813234e358db8b573",559188480
"c8ef57ddfb35061d1876f94e",844793984
"360be0df2c003005e3db080e",1119532416
"9ab245a4c91877cb7a8661ce",1057791872
"a57a34c7486e7a40e8deb316",1010975488
"ceba7d0f56f6cb03538962fb",813080320
"d5475993f9db58c3e4baf7a3",858072128
"d37a1dda09e30da13ff5bfc3",787880576
"68a8b8d077a8232723bf37e9",775958336
"e1eea7716ca6490b7640717a",857361088
"4ae6d75b10848d259ecba576",813094400
"17afbce5c0b56732abbea936",881861696
"84a2673eccd3cf3bd7fd3eb0",911543296
"f2f4e6cbafe527b155707f01",1150459520
"de2e3a592cda5b76c9573c5c",998853248
"fac651cf404a58f24dc7d286",1188415232
"e6f312a0877af26b69855a3d",1340866304
"333a643c623a9bc75f3a40f2",872915200
"64593641e470908ef23b46cb",1133069824
"ce9f2f0071be658ae75ca6f9",1254879360
"9ab385e399a4673732b6a799",901348288
"3429c774b736cefc051e2c55",677613504
"a51ad0372758b2bbfe73f8fd",758642432
"8c801a266256e3fbabe7e3d2",806200064
"ca2f81b8fb6fda20aefb0ccb",646653056
"3c1b1f86087f9b99380e387c",981599296
"b0cad5d612954b8cab18101c",1025312768
"7eb991f4c69215377e4dac8f",942114048
"0d130b8bea4321300396fa34",1360962176
"8dfa059401e1dca80ae65ae1",697078400
"3e3f264cd0ac7a65ed2349a2",990137344
"112dce80bf512f3f24391d23",596112768
"ff25ded6333278149f8fb68f",856810240
"d555b82c192794e87e9d536f",861529984
"a787382d96ef9fce8f27bc70",1086820224
"8c3aa295f7bcfd9a43eb2037",930268928
"13ac95652fb3cf6c43dafc66",497247872
"42fc6a80b882c32f6264ac10",754825088
"1e9c53e09220d689a0210ab9",469614368
"3348706086aa3db5c92259c3",666052224
"66d402a9b7d05f29282ddb00",839593088
"cf88be51d6f31c10e5868ff7",618546304
"30b3f38716be209a894b0942",668755712
"0a5908a92d0ba3e36f54b1f3",444315296
"dd206b6ea2d7f6555109ea39",606328960
"c641febd8bc2ece3e4d2d8b6",772382976
"c11fdc02a288af0572a2bca1",870596672
"35dc60a65969b264ab283d6d",754669504
"d9cb0f637cd4feaaaf8a21c0",913183680
"7e8dfae9a5f1faf8afa706f7",518333280
"a280fe7610c254b935c9dcfc",511604864
"85524880fdc4e4daf90e96fd",606455616
"f361109d06f6609c16724b39",719248512
"3f6b2f0c0876c21755369cb6",889765376
"de26819064a290ce78d8fcc1",790245824
"91be1260a84ab7fa3521c495",1015959552
"18c8dc4549d38c918af2972e",931862144
"782b0fb8641849c2c34291e6",500247424
"54933f8b33a4fd6f031ed5be",963667712
"953176c9a901b4f61c030432",735595776
"357e2add3d68167a4f3ce15e",841330112
"90332d50e91925eb9b614bef",941979264
"11723d1d472bf1a3fdd8b72c",1100765568
"01f8b6799e2910f7769db175",435562.1875
"a0d5001f7dd42d7f0c91d2a9",557880704
"d4439c35bcb88e1490916c67",680759936
"4a73dad0ff8a5262e8b07c4b",996212352
"3dd8085a65f24b497ea59557",1124744448
"39ef085809bc80e32e7b6af6",1126909440
"b98ee16e8fd7d1c75a9da13c",1131478784
"16deb26bf740fa61e258f545",980287936
"732a3bd457d7798e1fd892f6",873530816
"1376058cb128a1c7729cd2e9",850642048
"cac7e7c3e13af91bdc7107e8",918664192
"9f3dfa6e1422f6aeac527c61",540509312
"4dd3d1288ccb66ee4fb9c097",1131509120
"15fb97d6a43731d61e95d004",964761856
"dac29573163315edf99e0e7a",689581184
"b93f2864087d41c3c92d43c3",933965056
"cd4656aed92f5c0a0b6b7c0c",933965056
"556210496090b42ac10cf1b8",1251900928
"762979729fb21e56a32ed14e",1251900928
"ea935b76abe664d5e2c4736f",719248512
"40e9ef1e7c6749b7a8d04ea9",725770496
"058265732a484ac8d5497f5c",675556096
"6f52ea8340cdd283f9a79720",839932544
"cafe7c1ee67458e05c84d5fb",889765376
"3f45ed2f08a2b03b738fbb5e",443363392
"f203b18854b75c4564d7a17d",889755904
"d5333f639d11bc3ab073ed72",871187136
"c14f644116669a160446a945",564529920
"de585856ff546e00a5a4672e",586569408
"7a80663cae7c191b5d025fa0",840080768
"71f80198e68fbba902650b1a",595429952
"f3523e0626df8cea803ead0f",620367872
"619abd5f978b1573761be86d",740135168
"17a2323b855e93533a9f09f2",600829440
"38e8630f2c05ea38e2257c21",795957632
"1e3798d739f85ee0e5a314ca",481973440
"46d0544f411bbfb6b452858c",660586560
"605e7a71eecb13b23ffca0c1",641993472
"7515b37b7ae7c62f3dafbe7d",674027328
"28be121ada9c9303be802474",800320320
