"property_id","price"
"d56159653f5d2abc5ed5acd7",921243264
"45550aa81c0151f1fd9fd8fe",632262528
"735deef3382aa15930482f3e",733101184
"0dd49fa8bb7be52b851c6dc9",854298048
"7d3220a91e78f8bc2924d1cd",935472960
"d3054072b2175deec2c1f8dc",454587232
"b7574b06d593fca4eac59815",454587232
"79e822115c5c1a4531366001",499260736
"d3ed5316a463d38c1bd321d0",1063205760
"2f1880c9b8f7ac2715e1236d",711146560
"dcca1c7f109175760ff531c6",496472448
"dfc4f3facf91bbd93ee0fa4d",505535648
"30e134a6cbe61d7954d0f56b",415547808
"385fee7bd9ad7722d45dd034",465141312
"87199c236bf22903d1aafdd0",460796512
"19e19ad0cd6b5e84d8aa970e",452849536
"907f968e78d748fde69dd44f",617379648
"be094e5db0f784e3aa013aae",454409952
"7ab96f83915bc84f8c03c1bd",476383488
"07f4aa9b9ff5b0b05d31e6c0",717352512
"e9be8cd37abed8ab510ba1f5",798526912
"5f6ad58df27b562db077b5ce",675277888
"ee96d947484aaace40f9b77f",815344768
"15c4aef8401208054697b81e",1097303296
"22d6cb11333f2839b8112b89",1165875840
"288c09c33907dadbae495c11",1183986944
"f71d2bca0c5fe2720a1544c4",572855488
"451744cf3ce55a98db8a3562",728759360
"fba9ae05a6a8a9e0c6268a9f",697314304
"1338e58f7dcebf5a1ea59388",614770496
"a817e8da0ada143ac87277ee",431422080
"46d8bb3e9a0ca584d3c7a317",546942016
"b2506aa9463aebf01e1e00ca",432482688
"7ec025b9b6e6f33bf65af41b",513109632
"2ff531e27672ecd2362eed55",835302144
"9b3cf0d1b91b9c6a2a887647",514075328
"7db5291ce4602d9b2b266872",476634432
"65d5918e826c33bb950fc008",634124672
"395c34e4b8f52cbdb0522459",750379776
"855f4b67d2bd6d18fd03d8e7",671823296
"9ff06409b37e5b5dece4604a",623547648
"0508cd7bd2c77ebb6fea1e56",578369600
"b45fff2e718e54772d46a3fd",662619648
"cf4d2297b73dbc357d21e31b",552313088
"0ada7044c5b29925abc90879",596710400
"6305f02255274ab5fb6bd39c",815858176
"d9a94194ae1350512beff3e6",655049920
"e3896296cb80d50d9ad3f903",921745792
"6514f355887c64136edb5595",997501952
"f03400cc18e12903b3ffbe5a",802573248
"4e134600155a64783b3f8c3e",768323904
"d63ebc63c82fbf66d8b6ffd3",685897856
"1bd64811bd59706844230198",965238784
"a83921284639eedd4a511cb6",760864000
"a2f3f7a1cd573e2a33f52e2d",813790016
"47344a66471fa51f61c64652",820230784
"78fd849c9429091347d7e5c9",640585856
"c3daf2abea55af99c9579319",612871552
"52864916eb1984abca41ec66",950788352
"c62494a9d7aede44f2f84023",1061868608
"a2b576643f7a032371587e5e",1164704256
"e53bc68f0e97ccead24f3e56",497957344
"fd82c710aad91bc90af490fe",580047744
"d436abc2ee37ba3dd561e940",536322496
"216a598114a403676011cb51",594698880
"ea230d5eccd2b687888173bb",638712704
