"property_id","price"
"d56159653f5d2abc5ed5acd7",633822748.669675
"45550aa81c0151f1fd9fd8fe",702288230.975949
"735deef3382aa15930482f3e",701084670.940907
"0dd49fa8bb7be52b851c6dc9",853227948.802054
"7d3220a91e78f8bc2924d1cd",883868240.908179
"d3054072b2175deec2c1f8dc",542737909.97203
"b7574b06d593fca4eac59815",542737909.97203
"79e822115c5c1a4531366001",455961692.877618
"d3ed5316a463d38c1bd321d0",868368525.577544
"2f1880c9b8f7ac2715e1236d",672694573.881741
"dcca1c7f109175760ff531c6",691080146.615322
"dfc4f3facf91bbd93ee0fa4d",563079521.962863
"30e134a6cbe61d7954d0f56b",324293955.295727
"385fee7bd9ad7722d45dd034",407189620.180585
"87199c236bf22903d1aafdd0",404270863.522656
"19e19ad0cd6b5e84d8aa970e",436776747.80074
"907f968e78d748fde69dd44f",519318470.19468
"be094e5db0f784e3aa013aae",520161772.677856
"7ab96f83915bc84f8c03c1bd",465569123.925023
"07f4aa9b9ff5b0b05d31e6c0",759911305.650565
"e9be8cd37abed8ab510ba1f5",586997252.710528
"5f6ad58df27b562db077b5ce",650931669.710617
"ee96d947484aaace40f9b77f",639989492.731381
"15c4aef8401208054697b81e",705398107.33866
"22d6cb11333f2839b8112b89",1130102000.91128
"288c09c33907dadbae495c11",1380084543.29041
"f71d2bca0c5fe2720a1544c4",540302876.334652
"451744cf3ce55a98db8a3562",544750863.593357
"fba9ae05a6a8a9e0c6268a9f",769278592.175986
"1338e58f7dcebf5a1ea59388",800648149.496585
"a817e8da0ada143ac87277ee",427588414.637655
"46d8bb3e9a0ca584d3c7a317",497253378.650136
"b2506aa9463aebf01e1e00ca",400659662.245875
"7ec025b9b6e6f33bf65af41b",508058266.57316
"2ff531e27672ecd2362eed55",756361196.043223
"9b3cf0d1b91b9c6a2a887647",540322407.372405
"7db5291ce4602d9b2b266872",320476542.345201
"65d5918e826c33bb950fc008",472121461.672344
"395c34e4b8f52cbdb0522459",566707588.138565
"855f4b67d2bd6d18fd03d8e7",604378637.605165
"9ff06409b37e5b5dece4604a",651688656.86332
"0508cd7bd2c77ebb6fea1e56",568176773.575316
"b45fff2e718e54772d46a3fd",474316027.896543
"cf4d2297b73dbc357d21e31b",464443584.858856
"0ada7044c5b29925abc90879",594386524.494195
"6305f02255274ab5fb6bd39c",551566049.608245
"d9a94194ae1350512beff3e6",678624818.10446
"e3896296cb80d50d9ad3f903",762489870.667235
"6514f355887c64136edb5595",846521421.9178
"f03400cc18e12903b3ffbe5a",708141037.770485
"4e134600155a64783b3f8c3e",754639041.740327
"d63ebc63c82fbf66d8b6ffd3",595493397.9603
"1bd64811bd59706844230198",736761483.533826
"a83921284639eedd4a511cb6",590885064.824683
"a2f3f7a1cd573e2a33f52e2d",664674946.47241
"47344a66471fa51f61c64652",651654587.85324
"78fd849c9429091347d7e5c9",591730805.680353
"c3daf2abea55af99c9579319",695253613.12055
"52864916eb1984abca41ec66",818041691.901588
"c62494a9d7aede44f2f84023",748089977.259985
"a2b576643f7a032371587e5e",1019702966.05535
"e53bc68f0e97ccead24f3e56",561755079.1059
"fd82c710aad91bc90af490fe",655347046.309792
"d436abc2ee37ba3dd561e940",583638192.01196
"216a598114a403676011cb51",463978034.560748
"ea230d5eccd2b687888173bb",542623199.837755
"18bd0dd7580f2a7cb19a90b9",307192426.650032
"b143c8ca6d334f6a73c3f2a0",322217343.583378
