"property_id","price"
"d56159653f5d2abc5ed5acd7",651173072.156302
"45550aa81c0151f1fd9fd8fe",651173072.156302
"735deef3382aa15930482f3e",651173072.156302
"0dd49fa8bb7be52b851c6dc9",651173072.156302
"7d3220a91e78f8bc2924d1cd",651173072.156302
"d3054072b2175deec2c1f8dc",491547895.893754
"b7574b06d593fca4eac59815",491547895.893754
"79e822115c5c1a4531366001",461195555.931264
"d3ed5316a463d38c1bd321d0",651173072.156302
"2f1880c9b8f7ac2715e1236d",619762778.647177
"dcca1c7f109175760ff531c6",498011073.314306
"dfc4f3facf91bbd93ee0fa4d",682135728.600054
"30e134a6cbe61d7954d0f56b",491547895.893754
"385fee7bd9ad7722d45dd034",553920845.846631
"87199c236bf22903d1aafdd0",553920845.846631
"19e19ad0cd6b5e84d8aa970e",553920845.846631
"907f968e78d748fde69dd44f",651173072.156302
"be094e5db0f784e3aa013aae",387557822.477083
"7ab96f83915bc84f8c03c1bd",398822605.978387
"07f4aa9b9ff5b0b05d31e6c0",682135728.600054
"e9be8cd37abed8ab510ba1f5",682135728.600054
"5f6ad58df27b562db077b5ce",651173072.156302
"ee96d947484aaace40f9b77f",651173072.156302
"15c4aef8401208054697b81e",682135728.600054
"22d6cb11333f2839b8112b89",682135728.600054
"288c09c33907dadbae495c11",682135728.600054
"f71d2bca0c5fe2720a1544c4",682135728.600054
"451744cf3ce55a98db8a3562",682135728.600054
"fba9ae05a6a8a9e0c6268a9f",651173072.156302
"1338e58f7dcebf5a1ea59388",682135728.600054
"a817e8da0ada143ac87277ee",412504938.565656
"46d8bb3e9a0ca584d3c7a317",288369355.141164
"b2506aa9463aebf01e1e00ca",491547895.893754
"7ec025b9b6e6f33bf65af41b",553920845.846631
"2ff531e27672ecd2362eed55",682135728.600054
"9b3cf0d1b91b9c6a2a887647",522958189.402879
"7db5291ce4602d9b2b266872",498011073.314306
"65d5918e826c33bb950fc008",651173072.156302
"395c34e4b8f52cbdb0522459",682135728.600054
"855f4b67d2bd6d18fd03d8e7",682135728.600054
"9ff06409b37e5b5dece4604a",651173072.156302
"0508cd7bd2c77ebb6fea1e56",651173072.156302
"b45fff2e718e54772d46a3fd",651173072.156302
"cf4d2297b73dbc357d21e31b",651173072.156302
"0ada7044c5b29925abc90879",651173072.156302
"6305f02255274ab5fb6bd39c",651173072.156302
"d9a94194ae1350512beff3e6",651173072.156302
"e3896296cb80d50d9ad3f903",540719821.319079
"6514f355887c64136edb5595",651173072.156302
"f03400cc18e12903b3ffbe5a",682135728.600054
"4e134600155a64783b3f8c3e",682135728.600054
"d63ebc63c82fbf66d8b6ffd3",651173072.156302
"1bd64811bd59706844230198",682135728.600054
"a83921284639eedd4a511cb6",651173072.156302
"a2f3f7a1cd573e2a33f52e2d",651173072.156302
"47344a66471fa51f61c64652",651173072.156302
"78fd849c9429091347d7e5c9",651173072.156302
"c3daf2abea55af99c9579319",651173072.156302
"52864916eb1984abca41ec66",651173072.156302
"c62494a9d7aede44f2f84023",651173072.156302
"a2b576643f7a032371587e5e",682135728.600054
"e53bc68f0e97ccead24f3e56",381094645.056531
"fd82c710aad91bc90af490fe",651173072.156302
"d436abc2ee37ba3dd561e940",651173072.156302
"216a598114a403676011cb51",651173072.156302
"ea230d5eccd2b687888173bb",651173072.156302
"18bd0dd7580f2a7cb19a90b9",350131988.612779
"b143c8ca6d334f6a73c3f2a0",350131988.612779
"ab388cb4fa511968783bafee",491547895.893754
"6a4f08cd04d558a56af732d9",553920845.846631
"7216c895aa047c4f405c4941",651173072.156302
"a493488dcd906dc74cf8a604",522958189.402879
"7844b0b2bc65dced90a355c6",651173072.156302
"c1976383069b6b82ab29d092",522958189.402879
"e5cfd99e2308b7b73581dbdc",460585239.450002
"c18c2ea88f4ac53970b53d2c",651173072.156302
"842c9f0e4edf1e5a672ce15e",522958189.402879
"7dd1e46dcbddc6bf5ef694de",412504938.565656
"6cc4f32b39180bd1ec7e117b",651173072.156302
"79e643789a85dc4ffad49a25",588800122.203425
"b3402a9173d289d6db78e09d",682135728.600054
"a446507813234e358db8b573",387557822.477083
"c8ef57ddfb35061d1876f94e",651173072.156302
"360be0df2c003005e3db080e",682135728.600054
"9ab245a4c91877cb7a8661ce",682135728.600054
"a57a34c7486e7a40e8deb316",682135728.600054
"ceba7d0f56f6cb03538962fb",651173072.156302
"d5475993f9db58c3e4baf7a3",478957187.847464
"d37a1dda09e30da13ff5bfc3",682135728.600054
"68a8b8d077a8232723bf37e9",651173072.156302
"e1eea7716ca6490b7640717a",651173072.156302
"4ae6d75b10848d259ecba576",651173072.156302
"17afbce5c0b56732abbea936",682135728.600054
"84a2673eccd3cf3bd7fd3eb0",651173072.156302
"f2f4e6cbafe527b155707f01",682135728.600054
"de2e3a592cda5b76c9573c5c",682135728.600054
"fac651cf404a58f24dc7d286",682135728.600054
"e6f312a0877af26b69855a3d",682135728.600054
"333a643c623a9bc75f3a40f2",619762778.647177
"64593641e470908ef23b46cb",651173072.156302
"ce9f2f0071be658ae75ca6f9",682135728.600054
"9ab385e399a4673732b6a799",682135728.600054
"3429c774b736cefc051e2c55",651173072.156302
"a51ad0372758b2bbfe73f8fd",682135728.600054
"8c801a266256e3fbabe7e3d2",682135728.600054
"ca2f81b8fb6fda20aefb0ccb",651173072.156302
"3c1b1f86087f9b99380e387c",651173072.156302
"b0cad5d612954b8cab18101c",682135728.600054
"7eb991f4c69215377e4dac8f",682135728.600054
"0d130b8bea4321300396fa34",682135728.600054
"8dfa059401e1dca80ae65ae1",257406698.697411
"3e3f264cd0ac7a65ed2349a2",682135728.600054
