"property_id","price"
"d56159653f5d2abc5ed5acd7",1129247104
"45550aa81c0151f1fd9fd8fe",753655872
"735deef3382aa15930482f3e",946509056
"0dd49fa8bb7be52b851c6dc9",820187264
"7d3220a91e78f8bc2924d1cd",1197144320
"d3054072b2175deec2c1f8dc",453115008
"b7574b06d593fca4eac59815",451151872
"79e822115c5c1a4531366001",443780448
"d3ed5316a463d38c1bd321d0",1391751296
"2f1880c9b8f7ac2715e1236d",620619136
"dcca1c7f109175760ff531c6",460623904
"dfc4f3facf91bbd93ee0fa4d",585621568
"30e134a6cbe61d7954d0f56b",418317920
"385fee7bd9ad7722d45dd034",528079904
"87199c236bf22903d1aafdd0",510215584
"19e19ad0cd6b5e84d8aa970e",384168928
"907f968e78d748fde69dd44f",625759296
"be094e5db0f784e3aa013aae",430996192
"7ab96f83915bc84f8c03c1bd",354472800
"07f4aa9b9ff5b0b05d31e6c0",767931200
"e9be8cd37abed8ab510ba1f5",942229184
"5f6ad58df27b562db077b5ce",770788480
"ee96d947484aaace40f9b77f",1087787264
"15c4aef8401208054697b81e",1137072000
"22d6cb11333f2839b8112b89",1360347520
"288c09c33907dadbae495c11",1510456576
"f71d2bca0c5fe2720a1544c4",685837056
"451744cf3ce55a98db8a3562",886094784
"fba9ae05a6a8a9e0c6268a9f",973018368
"1338e58f7dcebf5a1ea59388",658257344
"a817e8da0ada143ac87277ee",482194304
"46d8bb3e9a0ca584d3c7a317",662958784
"b2506aa9463aebf01e1e00ca",475564096
"7ec025b9b6e6f33bf65af41b",589103104
"2ff531e27672ecd2362eed55",1105223680
"9b3cf0d1b91b9c6a2a887647",532698944
"7db5291ce4602d9b2b266872",391253504
"65d5918e826c33bb950fc008",685357824
"395c34e4b8f52cbdb0522459",785879552
"855f4b67d2bd6d18fd03d8e7",820682816
"9ff06409b37e5b5dece4604a",609582592
"0508cd7bd2c77ebb6fea1e56",718652672
"b45fff2e718e54772d46a3fd",909367872
"cf4d2297b73dbc357d21e31b",727152320
"0ada7044c5b29925abc90879",680941440
"6305f02255274ab5fb6bd39c",934769792
"d9a94194ae1350512beff3e6",724682112
"e3896296cb80d50d9ad3f903",1201084800
"6514f355887c64136edb5595",1191020672
"f03400cc18e12903b3ffbe5a",890924416
"4e134600155a64783b3f8c3e",980171200
"d63ebc63c82fbf66d8b6ffd3",842003200
"1bd64811bd59706844230198",1360559872
"a83921284639eedd4a511cb6",622840512
"a2f3f7a1cd573e2a33f52e2d",890950656
"47344a66471fa51f61c64652",913321728
"78fd849c9429091347d7e5c9",776766720
"c3daf2abea55af99c9579319",705664704
"52864916eb1984abca41ec66",954472448
"c62494a9d7aede44f2f84023",1163673728
"a2b576643f7a032371587e5e",1271248384
"e53bc68f0e97ccead24f3e56",592725440
"fd82c710aad91bc90af490fe",690770816
"d436abc2ee37ba3dd561e940",701570688
"216a598114a403676011cb51",597725376
"ea230d5eccd2b687888173bb",693742912
"18bd0dd7580f2a7cb19a90b9",438070144
"b143c8ca6d334f6a73c3f2a0",426989824
"ab388cb4fa511968783bafee",330542944
"6a4f08cd04d558a56af732d9",572554560
"7216c895aa047c4f405c4941",535376704
"a493488dcd906dc74cf8a604",907363584
"7844b0b2bc65dced90a355c6",741157184
"c1976383069b6b82ab29d092",499651072
"e5cfd99e2308b7b73581dbdc",465006976
