"property_id","price"
"d56159653f5d2abc5ed5acd7",827363243.235871
"45550aa81c0151f1fd9fd8fe",719331721.62677
"735deef3382aa15930482f3e",827363243.235871
"0dd49fa8bb7be52b851c6dc9",874028803.914008
"7d3220a91e78f8bc2924d1cd",874028803.914008
"d3054072b2175deec2c1f8dc",423044373.357639
"b7574b06d593fca4eac59815",423044373.357639
"79e822115c5c1a4531366001",827363243.235871
"d3ed5316a463d38c1bd321d0",931854609.315227
"2f1880c9b8f7ac2715e1236d",737276152.095332
"dcca1c7f109175760ff531c6",305364662.613562
"dfc4f3facf91bbd93ee0fa4d",672666160.948632
"30e134a6cbe61d7954d0f56b",375146456.87713
"385fee7bd9ad7722d45dd034",559797025.176316
"87199c236bf22903d1aafdd0",511899108.695806
"19e19ad0cd6b5e84d8aa970e",559797025.176316
"907f968e78d748fde69dd44f",719331721.62677
"be094e5db0f784e3aa013aae",305364662.613562
"7ab96f83915bc84f8c03c1bd",423044373.357639
"07f4aa9b9ff5b0b05d31e6c0",827363243.235871
"e9be8cd37abed8ab510ba1f5",827363243.235871
"5f6ad58df27b562db077b5ce",672666160.948632
"ee96d947484aaace40f9b77f",827363243.235871
"15c4aef8401208054697b81e",885189048.63709
"22d6cb11333f2839b8112b89",874028803.914008
"288c09c33907dadbae495c11",874028803.914008
"f71d2bca0c5fe2720a1544c4",559797025.176316
"451744cf3ce55a98db8a3562",827363243.235871
"fba9ae05a6a8a9e0c6268a9f",672666160.948632
"1338e58f7dcebf5a1ea59388",827363243.235871
"a817e8da0ada143ac87277ee",559797025.176316
"46d8bb3e9a0ca584d3c7a317",617622830.577534
"b2506aa9463aebf01e1e00ca",423044373.357639
"7ec025b9b6e6f33bf65af41b",672666160.948632
"2ff531e27672ecd2362eed55",827363243.235871
"9b3cf0d1b91b9c6a2a887647",559797025.176316
"7db5291ce4602d9b2b266872",352030223.2917
"65d5918e826c33bb950fc008",672666160.948632
"395c34e4b8f52cbdb0522459",827363243.235871
"855f4b67d2bd6d18fd03d8e7",827363243.235871
"9ff06409b37e5b5dece4604a",672666160.948632
"0508cd7bd2c77ebb6fea1e56",559797025.176316
"b45fff2e718e54772d46a3fd",719331721.62677
"cf4d2297b73dbc357d21e31b",672666160.948632
"0ada7044c5b29925abc90879",559797025.176316
"6305f02255274ab5fb6bd39c",874028803.914008
"d9a94194ae1350512beff3e6",672666160.948632
"e3896296cb80d50d9ad3f903",874028803.914008
"6514f355887c64136edb5595",874028803.914008
"f03400cc18e12903b3ffbe5a",885189048.63709
"4e134600155a64783b3f8c3e",827363243.235871
"d63ebc63c82fbf66d8b6ffd3",672666160.948632
"1bd64811bd59706844230198",874028803.914008
"a83921284639eedd4a511cb6",827363243.235871
"a2f3f7a1cd573e2a33f52e2d",874028803.914008
